Date  ,Open,High,Low ,Close
05-Nov-13,903.35,921.70,903.35,909.70
06-Nov-13,910.00,919.90,894.95,898.60
07-Nov-13,899.00,905.80,882.10,885.90
08-Nov-13,886.00,888.00,871.15,875.95
11-Nov-13,874.00,882.10,860.20,863.90
12-Nov-13,865.00,871.60,850.20,852.60
13-Nov-13,849.90,861.40,842.10,844.40
14-Nov-13,851.25,864.00,850.40,851.65
18-Nov-13,858.10,877.75,856.15,874.75
19-Nov-13,875.00,884.90,875.00,878.35
20-Nov-13,874.85,883.00,857.00,862.50
21-Nov-13,859.90,860.00,843.45,847.60
22-Nov-13,851.00,856.45,839.10,843.75
25-Nov-13,847.35,856.85,844.05,851.70
26-Nov-13,850.50,856.80,837.55,841.25
27-Nov-13,844.50,849.50,835.25,837.95
28-Nov-13,843.10,856.40,843.10,847.95
29-Nov-13,850.95,856.50,848.60,853.20
02-Dec-13,853.00,862.95,852.30,855.30
03-Dec-13,855.00,865.50,850.65,861.90
04-Dec-13,860.90,867.50,853.20,856.05
05-Dec-13,872.00,877.00,868.05,871.00
06-Dec-13,870.15,874.65,861.20,866.70
09-Dec-13,882.10,888.00,876.20,878.95
10-Dec-13,878.50,888.70,878.50,884.65
11-Dec-13,882.50,884.95,872.50,882.60
12-Dec-13,878.00,880.00,868.00,870.20
13-Dec-13,867.00,868.10,857.65,864.70
16-Dec-13,860.00,862.25,843.20,845.05
17-Dec-13,848.70,852.90,836.75,839.20
18-Dec-13,839.20,863.85,839.20,859.95
19-Dec-13,864.40,864.40,843.70,854.05
20-Dec-13,872.00,898.00,862.10,895.15
23-Dec-13,899.00,909.00,890.00,896.25
24-Dec-13,896.50,905.00,895.10,898.05
26-Dec-13,894.50,900.00,882.10,887.55
27-Dec-13,888.60,893.90,876.90,878.85
30-Dec-13,881.00,889.85,875.85,887.10
31-Dec-13,888.00,898.25,887.10,895.20
01-Jan-14,897.45,898.25,887.60,888.80
02-Jan-14,887.70,896.00,870.10,875.00
03-Jan-14,871.60,873.35,855.00,864.25
06-Jan-14,862.10,863.25,850.00,854.95
07-Jan-14,854.60,859.95,840.05,842.10
08-Jan-14,844.40,857.35,844.40,849.05
09-Jan-14,850.45,853.80,845.05,850.70
10-Jan-14,848.35,876.30,848.00,858.15
13-Jan-14,868.25,883.00,868.00,880.40
14-Jan-14,878.50,884.55,872.45,881.50
15-Jan-14,884.70,895.00,881.00,885.45
16-Jan-14,888.70,893.30,882.05,886.15
17-Jan-14,889.15,896.90,880.25,884.75
20-Jan-14,886.90,889.00,866.10,869.75
21-Jan-14,872.65,873.60,862.00,863.05
22-Jan-14,863.50,875.35,858.15,872.45
23-Jan-14,860.60,871.30,860.60,865.80
24-Jan-14,862.00,874.65,861.10,867.65
27-Jan-14,856.00,860.80,840.35,843.15
28-Jan-14,847.00,856.00,842.70,844.85
29-Jan-14,849.80,852.50,835.00,836.60
30-Jan-14,831.40,833.85,822.20,825.00
31-Jan-14,827.00,833.45,826.15,831.15
03-Feb-14,826.20,829.80,819.45,820.90
04-Feb-14,814.50,826.65,813.15,821.55
05-Feb-14,820.10,821.50,806.90,817.25
06-Feb-14,820.00,824.10,808.15,815.85
07-Feb-14,822.10,823.80,810.60,814.45
10-Feb-14,815.25,825.60,811.15,821.95
11-Feb-14,823.00,825.00,802.75,805.25
12-Feb-14,808.00,821.90,807.40,817.90
13-Feb-14,818.90,818.90,805.05,807.40
14-Feb-14,811.90,824.00,808.00,822.05
17-Feb-14,817.65,822.00,807.05,812.30
18-Feb-14,807.10,817.85,807.10,813.15
19-Feb-14,813.00,820.00,810.00,812.25
20-Feb-14,811.30,813.70,803.10,805.45
21-Feb-14,807.10,816.00,805.60,811.50
24-Feb-14,808.05,814.95,805.30,812.35
25-Feb-14,814.30,816.00,807.55,810.55
26-Feb-14,811.00,816.85,808.25,810.70
28-Feb-14,810.70,815.35,793.10,799.95
03-Mar-14,800.10,806.80,797.15,803.40
04-Mar-14,803.00,814.65,802.60,812.95
05-Mar-14,815.55,818.00,805.15,807.00
06-Mar-14,809.35,824.40,809.30,822.45
07-Mar-14,825.00,874.00,825.00,869.40
10-Mar-14,865.10,903.65,863.40,885.45
11-Mar-14,885.00,887.80,872.10,874.75
12-Mar-14,874.00,882.90,867.65,871.35
13-Mar-14,875.00,894.75,874.70,879.55
14-Mar-14,874.00,889.95,869.05,886.15
18-Mar-14,889.50,908.80,889.50,896.45
19-Mar-14,900.00,909.90,895.25,903.00
20-Mar-14,901.60,907.50,898.15,906.00
21-Mar-14,907.00,913.35,882.15,885.80
22-Mar-14,887.60,889.85,883.55,888.15
24-Mar-14,891.25,908.75,891.10,905.40
25-Mar-14,879.00,882.50,872.50,879.30
26-Mar-14,881.25,902.95,881.15,891.20
27-Mar-14,894.85,904.90,892.10,900.75
28-Mar-14,900.00,919.95,900.00,916.15
31-Mar-14,916.25,939.80,913.20,930.75
01-Apr-14,936.00,945.00,929.30,942.60
02-Apr-14,945.00,962.00,938.10,958.20
03-Apr-14,956.80,962.95,940.40,952.65
04-Apr-14,952.00,953.25,941.55,944.25
07-Apr-14,944.00,954.95,934.35,944.15
09-Apr-14,950.00,966.70,947.15,962.15
10-Apr-14,964.70,973.90,962.20,969.05
11-Apr-14,962.30,971.05,950.60,953.75
15-Apr-14,950.00,954.00,936.60,949.10
16-Apr-14,946.50,959.00,938.10,941.30
17-Apr-14,945.00,961.80,943.80,959.10
21-Apr-14,969.95,969.95,956.10,959.60
22-Apr-14,960.00,988.75,956.10,967.75
23-Apr-14,969.00,982.00,964.25,967.15
25-Apr-14,968.00,969.00,946.00,948.25
28-Apr-14,949.80,956.00,941.35,945.00
29-Apr-14,946.05,951.75,938.00,940.30
30-Apr-14,943.90,960.00,929.10,935.80
02-May-14,940.00,947.40,926.00,928.10
05-May-14,925.00,958.50,925.00,946.85
06-May-14,947.90,967.00,947.55,963.35
07-May-14,960.10,971.40,957.05,960.85
08-May-14,963.10,970.10,950.75,960.30
09-May-14,955.80,999.00,955.80,997.60
12-May-14,994.90,1049.00,994.10,1028.70
13-May-14,1040.00,1068.80,1034.50,1063.40
14-May-14,1064.00,1068.00,1041.10,1045.50
15-May-14,1045.50,1060.00,1039.25,1053.40
16-May-14,1090.10,1145.25,1062.10,1079.25
19-May-14,1091.00,1124.75,1086.90,1120.05
20-May-14,1127.90,1129.00,1075.70,1079.85
21-May-14,1079.85,1102.95,1073.75,1078.40
22-May-14,1086.00,1113.40,1084.70,1100.80
23-May-14,1111.55,1132.00,1102.00,1127.45
26-May-14,1132.50,1140.00,1075.00,1101.70
27-May-14,1103.00,1108.00,1075.10,1087.95
28-May-14,1089.60,1106.60,1084.75,1088.90
29-May-14,1092.50,1093.40,1068.35,1073.55
30-May-14,1085.00,1089.70,1060.00,1064.70
02-Jun-14,1074.75,1088.25,1065.30,1082.20
03-Jun-14,1083.30,1102.00,1077.35,1095.40
04-Jun-14,1092.65,1101.80,1076.25,1077.50
05-Jun-14,1078.50,1094.90,1064.25,1089.90
06-Jun-14,1107.40,1133.00,1104.10,1122.40
09-Jun-14,1130.00,1132.70,1112.10,1122.65
10-Jun-14,1130.45,1130.45,1100.45,1118.30
11-Jun-14,1120.00,1120.00,1092.50,1102.10
12-Jun-14,1098.55,1113.50,1084.10,1094.15
13-Jun-14,1100.30,1107.00,1072.70,1081.90
16-Jun-14,1084.00,1084.00,1057.15,1065.45
17-Jun-14,1058.10,1093.30,1058.10,1090.05
18-Jun-14,1088.00,1101.65,1060.65,1066.75
19-Jun-14,1074.00,1074.95,1031.60,1042.10
20-Jun-14,1045.90,1049.40,1034.25,1036.50
23-Jun-14,1037.00,1044.90,1024.00,1037.95
24-Jun-14,1045.00,1062.80,1045.00,1059.85
25-Jun-14,1057.65,1059.35,1048.15,1051.00
26-Jun-14,1025.00,1026.90,1006.70,1011.90
27-Jun-14,1010.00,1023.50,1007.20,1012.10
30-Jun-14,1012.55,1020.00,1000.00,1015.40
01-Jul-14,1017.20,1020.55,1006.95,1008.00
02-Jul-14,1017.00,1027.35,1012.00,1018.25
03-Jul-14,1020.00,1025.00,1003.50,1006.50
04-Jul-14,1005.00,1036.80,1003.30,1031.95
07-Jul-14,1033.00,1037.00,1021.00,1027.20
08-Jul-14,1026.00,1034.50,990.00,995.05
09-Jul-14,1002.00,1009.90,992.50,1000.95
10-Jul-14,1000.25,1021.50,981.05,997.20
11-Jul-14,995.20,1002.00,963.65,966.50
14-Jul-14,968.60,974.90,958.50,961.75
15-Jul-14,963.40,980.00,963.05,972.20
16-Jul-14,974.00,993.00,974.00,989.70
17-Jul-14,988.00,998.20,980.30,982.50
18-Jul-14,980.00,983.55,969.30,976.75
21-Jul-14,1000.00,1008.00,995.05,997.65
22-Jul-14,1004.00,1033.90,1001.10,1030.95
23-Jul-14,1035.05,1039.80,1021.05,1033.25
24-Jul-14,1030.00,1043.20,1024.00,1041.05
25-Jul-14,1041.90,1043.30,1007.05,1021.85
28-Jul-14,1021.00,1023.55,1001.60,1005.60
30-Jul-14,1004.00,1011.00,993.00,1006.15
31-Jul-14,1007.95,1019.90,1002.00,1006.45
01-Aug-14,995.00,999.00,975.00,976.30
04-Aug-14,981.00,989.70,976.05,985.00
05-Aug-14,985.10,987.85,971.00,983.85
06-Aug-14,984.90,998.60,979.50,988.15
07-Aug-14,989.00,996.70,983.35,989.30
08-Aug-14,979.55,983.50,973.10,980.50
11-Aug-14,985.15,987.25,977.40,980.50
12-Aug-14,986.00,986.95,976.35,984.40
13-Aug-14,983.30,996.60,980.00,990.15
14-Aug-14,995.00,1005.00,991.75,1002.95
18-Aug-14,1001.10,1015.45,997.50,1013.05
19-Aug-14,1015.00,1023.00,1006.10,1009.30
20-Aug-14,1011.00,1018.45,995.35,998.35
21-Aug-14,1000.00,1004.00,990.10,995.10
22-Aug-14,1000.10,1007.00,995.30,998.30
25-Aug-14,1000.00,1008.50,993.45,995.80
26-Aug-14,996.00,996.95,983.00,993.35
27-Aug-14,997.20,1001.80,986.85,993.70
28-Aug-14,994.60,1004.00,994.60,998.70
01-Sep-14,1004.35,1021.00,995.60,1014.10
02-Sep-14,1018.50,1031.55,1010.60,1023.80
03-Sep-14,1025.15,1035.95,1021.10,1031.25
04-Sep-14,1029.00,1033.90,1018.10,1025.90
05-Sep-14,1027.70,1033.45,1020.60,1025.65
08-Sep-14,1033.90,1039.35,1028.00,1037.70
09-Sep-14,1032.10,1041.30,1028.20,1033.00
10-Sep-14,1028.15,1029.10,1012.60,1015.85
11-Sep-14,1020.30,1030.00,1008.00,1019.40
12-Sep-14,1018.50,1024.00,1011.45,1015.60
15-Sep-14,1009.10,1012.00,1001.00,1002.75
16-Sep-14,1001.40,1004.15,976.50,979.40
17-Sep-14,984.90,990.55,978.95,988.65
18-Sep-14,985.00,1010.00,983.70,1004.90
19-Sep-14,1006.00,1015.80,991.00,995.45
22-Sep-14,993.00,996.00,987.70,991.55
23-Sep-14,991.70,995.45,963.05,965.85
24-Sep-14,968.50,974.10,955.40,965.05
25-Sep-14,966.10,967.80,922.65,929.85
26-Sep-14,929.00,941.65,917.30,933.25
29-Sep-14,936.95,942.70,929.60,933.15
30-Sep-14,928.00,948.45,925.05,945.70
01-Oct-14,943.60,945.60,926.00,927.20
07-Oct-14,927.25,934.90,923.45,926.15
08-Oct-14,921.15,941.50,921.15,936.70
09-Oct-14,938.20,957.25,938.20,954.65
10-Oct-14,947.00,969.00,936.10,960.65
13-Oct-14,961.80,964.75,948.05,957.90
14-Oct-14,979.00,979.00,958.60,961.25
16-Oct-14,951.65,956.90,928.00,931.00
17-Oct-14,936.00,940.65,925.20,937.90
20-Oct-14,938.50,940.60,911.55,935.05
21-Oct-14,934.25,937.00,927.10,929.35
22-Oct-14,935.10,950.80,933.15,945.65
23-Oct-14,949.50,954.50,949.00,952.70
27-Oct-14,963.95,963.95,936.80,941.35
28-Oct-14,941.10,942.00,926.10,934.05
29-Oct-14,936.60,953.40,934.15,951.60
30-Oct-14,948.00,981.55,947.10,979.25
31-Oct-14,981.85,1003.70,981.85,1000.55
03-Nov-14,1004.00,1009.00,990.15,1002.35
05-Nov-14,1002.00,1008.50,988.40,991.30
07-Nov-14,990.45,995.35,978.05,980.50
10-Nov-14,982.80,989.80,967.25,969.35
11-Nov-14,972.40,987.80,966.25,977.70
12-Nov-14,981.95,983.00,968.70,974.05
13-Nov-14,974.00,979.80,963.40,969.25
14-Nov-14,969.00,977.75,965.05,969.15
17-Nov-14,966.00,987.55,966.00,985.20
18-Nov-14,985.45,997.70,985.20,988.65
19-Nov-14,988.65,992.00,976.50,978.15
20-Nov-14,978.00,983.70,970.30,980.75
21-Nov-14,980.20,1001.00,980.20,997.70
24-Nov-14,1000.20,1004.15,981.70,985.35
25-Nov-14,985.10,994.90,973.30,993.00
26-Nov-14,991.95,993.00,982.60,987.05
27-Nov-14,990.00,993.00,983.05,988.65
28-Nov-14,989.70,1017.35,983.20,991.60
01-Dec-14,989.00,991.95,958.55,961.60
02-Dec-14,962.00,971.25,958.00,962.65
03-Dec-14,958.55,974.00,958.55,968.35
04-Dec-14,968.10,974.95,955.70,958.55
05-Dec-14,961.00,967.00,955.10,957.35
08-Dec-14,960.00,962.85,942.25,944.60
09-Dec-14,941.00,950.70,931.00,939.85
10-Dec-14,931.45,940.95,930.00,932.55
11-Dec-14,929.00,929.00,903.35,906.15
12-Dec-14,907.00,911.00,879.35,882.35
15-Dec-14,877.95,881.80,872.00,878.80
16-Dec-14,876.80,883.25,859.70,864.60
17-Dec-14,865.25,874.90,864.45,869.50
18-Dec-14,881.55,884.80,864.65,880.10
19-Dec-14,885.10,908.40,882.50,900.55
22-Dec-14,902.00,906.80,891.00,904.90
23-Dec-14,902.35,904.15,891.80,893.75
24-Dec-14,893.75,897.15,880.00,884.15
26-Dec-14,886.60,892.65,880.10,888.85
29-Dec-14,888.50,899.05,886.95,897.00
30-Dec-14,897.10,898.40,877.10,880.15
31-Dec-14,880.00,893.90,879.05,891.15
01-Jan-15,886.30,892.00,883.65,887.90
02-Jan-15,888.10,896.05,884.30,885.55
05-Jan-15,885.00,890.90,874.10,875.85
06-Jan-15,870.00,873.00,832.00,836.10
07-Jan-15,837.10,858.80,837.00,854.30
08-Jan-15,860.10,862.90,840.15,842.05
09-Jan-15,848.40,862.00,845.00,860.30
12-Jan-15,860.50,861.00,841.60,850.30
13-Jan-15,853.00,854.95,840.50,843.15
14-Jan-15,843.00,847.00,831.20,834.95
15-Jan-15,840.00,871.10,840.00,864.25
16-Jan-15,860.00,875.00,852.05,869.70
19-Jan-15,870.20,886.00,858.75,879.65
20-Jan-15,881.50,905.55,878.85,903.05
21-Jan-15,905.00,911.40,892.05,906.75
22-Jan-15,905.15,907.20,879.50,883.75
23-Jan-15,890.00,897.80,877.00,886.90
27-Jan-15,892.90,896.70,880.50,889.05
28-Jan-15,886.10,909.80,886.10,906.85
29-Jan-15,907.10,934.50,906.90,929.40
30-Jan-15,930.00,931.25,909.00,915.25
02-Feb-15,916.05,919.90,905.70,908.05
03-Feb-15,913.20,940.85,913.20,937.60
04-Feb-15,939.10,943.80,925.90,928.80
05-Feb-15,936.00,939.90,917.60,923.70
06-Feb-15,924.10,930.00,903.00,909.90
09-Feb-15,901.20,918.00,892.00,896.70
10-Feb-15,898.00,904.50,861.30,882.00
11-Feb-15,886.00,904.75,883.00,900.70
12-Feb-15,908.00,913.95,887.25,909.15
13-Feb-15,914.00,920.80,909.05,917.50
16-Feb-15,918.70,924.20,900.00,902.80
18-Feb-15,900.00,908.00,894.40,901.65
19-Feb-15,906.95,907.60,887.55,902.05
20-Feb-15,895.25,896.00,871.30,873.10
23-Feb-15,869.95,876.75,847.10,851.45
24-Feb-15,854.25,856.80,837.00,841.45
25-Feb-15,848.80,856.50,841.05,843.15
26-Feb-15,846.10,850.00,836.60,842.00
27-Feb-15,847.55,861.00,844.60,855.55
28-Feb-15,862.80,868.40,846.60,865.15
02-Mar-15,869.00,875.50,855.55,864.25
03-Mar-15,869.00,906.45,867.40,900.80
04-Mar-15,906.00,909.65,880.05,887.85
05-Mar-15,892.50,898.75,878.15,884.95
09-Mar-15,885.10,891.75,864.15,869.65
10-Mar-15,868.95,875.80,855.40,859.15
11-Mar-15,860.95,869.60,852.40,855.95
12-Mar-15,858.00,867.40,855.60,863.80
13-Mar-15,869.00,869.60,847.00,850.10
16-Mar-15,851.50,853.95,840.30,842.10
17-Mar-15,850.55,859.90,841.00,856.85
18-Mar-15,857.00,872.25,854.70,868.65
19-Mar-15,875.55,876.70,854.10,856.15
20-Mar-15,857.90,861.15,848.60,854.10
23-Mar-15,856.50,864.00,838.10,841.95
24-Mar-15,842.10,854.30,842.10,847.95
25-Mar-15,849.00,849.50,841.00,844.90
26-Mar-15,841.10,849.25,824.10,829.30
27-Mar-15,833.90,835.00,801.45,811.70
30-Mar-15,816.60,817.70,796.45,810.75
31-Mar-15,818.00,832.90,818.00,826.00
01-Apr-15,824.90,839.00,813.10,836.05
06-Apr-15,836.00,838.00,821.40,824.65
07-Apr-15,826.05,836.10,826.05,832.85
08-Apr-15,833.50,869.50,832.90,865.90
09-Apr-15,865.50,899.00,858.80,895.10
10-Apr-15,894.95,908.80,889.10,904.35
13-Apr-15,906.80,924.75,898.75,922.50
15-Apr-15,921.00,939.60,907.20,923.65
16-Apr-15,924.50,938.00,919.00,928.35
17-Apr-15,935.05,944.30,922.60,926.85
20-Apr-15,937.30,937.45,878.50,885.65
21-Apr-15,890.15,895.50,872.45,876.45
22-Apr-15,881.90,886.75,867.00,879.75
23-Apr-15,883.85,889.40,869.05,877.05
24-Apr-15,877.00,884.45,868.65,878.90
27-Apr-15,880.05,887.50,871.45,875.30
28-Apr-15,874.70,882.00,858.55,865.20
29-Apr-15,862.00,870.55,847.40,850.00
30-Apr-15,850.00,865.90,847.95,862.35
04-May-15,866.20,893.90,860.50,890.95
05-May-15,893.70,901.80,885.10,892.15
06-May-15,890.00,896.75,872.00,880.25
07-May-15,875.00,878.45,860.00,870.75
08-May-15,871.00,893.75,861.10,889.70
11-May-15,892.85,899.45,883.40,895.95
12-May-15,894.90,894.90,865.15,868.70
14-May-15,886.00,886.20,870.30,878.20
15-May-15,881.90,886.95,870.10,873.95
18-May-15,874.90,894.00,872.20,891.55
19-May-15,891.25,904.75,886.60,895.55
20-May-15,900.40,911.00,897.70,908.85
21-May-15,911.25,915.40,894.10,896.75
22-May-15,897.00,905.60,897.00,903.85
25-May-15,900.00,908.00,892.35,894.50
26-May-15,895.00,896.00,882.70,884.60
27-May-15,886.00,890.90,880.20,885.30
28-May-15,885.85,894.25,872.00,875.80
29-May-15,879.90,886.45,873.10,877.00
01-Jun-15,880.00,904.90,878.00,902.25
02-Jun-15,905.75,918.80,891.45,898.65
03-Jun-15,899.00,910.45,888.50,896.35
04-Jun-15,904.20,916.20,892.55,912.70
05-Jun-15,909.90,916.95,904.45,907.75
08-Jun-15,906.80,910.00,883.10,885.45
09-Jun-15,883.55,890.65,877.35,883.70
10-Jun-15,886.00,909.90,885.00,905.80
11-Jun-15,906.00,909.50,873.65,877.15
12-Jun-15,879.00,892.70,878.25,889.85
15-Jun-15,894.90,905.00,890.00,901.75
16-Jun-15,899.00,905.00,893.20,903.95
17-Jun-15,905.05,942.35,894.00,931.20
18-Jun-15,932.55,982.00,932.50,978.95
19-Jun-15,982.50,1006.40,982.50,996.65
22-Jun-15,996.95,1008.70,986.50,991.70
23-Jun-15,992.65,1002.70,991.00,995.00
24-Jun-15,995.00,1006.45,986.65,990.90
25-Jun-15,987.00,1009.00,985.00,1004.55
26-Jun-15,999.90,1014.10,995.40,1000.70
29-Jun-15,987.90,993.85,972.00,990.85
30-Jun-15,989.90,1002.85,988.00,1000.10
01-Jul-15,1001.00,1010.45,1001.00,1005.65
02-Jul-15,1009.00,1019.75,1007.10,1010.85
03-Jul-15,1009.75,1013.80,1003.05,1007.20
06-Jul-15,996.10,1018.90,995.20,1015.55
07-Jul-15,1011.00,1016.60,1000.00,1003.25
08-Jul-15,995.85,1008.70,991.65,996.60
09-Jul-15,996.00,1001.00,983.15,987.40
10-Jul-15,991.10,1004.00,990.25,1001.80
13-Jul-15,1001.80,1012.50,995.15,1007.00
14-Jul-15,1008.90,1011.50,995.20,997.80
15-Jul-15,999.75,1014.40,999.55,1011.15
16-Jul-15,1012.00,1027.80,1011.15,1023.70
17-Jul-15,1025.25,1031.15,1018.00,1021.70
20-Jul-15,1027.80,1029.95,1017.90,1024.75
21-Jul-15,1028.00,1028.45,1002.75,1007.80
22-Jul-15,1005.00,1053.95,1004.60,1050.40
23-Jul-15,1053.50,1067.85,1041.20,1045.30
24-Jul-15,1048.00,1049.65,1021.10,1025.05
27-Jul-15,1024.90,1029.90,1001.75,1005.35
28-Jul-15,1008.30,1016.70,1000.10,1010.25
29-Jul-15,1009.50,1012.70,992.10,996.00
30-Jul-15,1000.10,1008.00,992.30,1000.15
31-Jul-15,1000.00,1007.90,990.00,1001.85
03-Aug-15,1001.00,1013.85,999.40,1002.45
04-Aug-15,1003.40,1005.65,980.00,988.00
06-Aug-15,991.00,992.00,977.50,978.95
07-Aug-15,979.00,994.00,977.15,984.35
10-Aug-15,984.50,988.80,964.50,968.90
11-Aug-15,971.00,973.65,958.00,966.00
12-Aug-15,963.60,966.00,940.55,942.90
13-Aug-15,947.00,953.95,929.40,933.35
14-Aug-15,940.25,972.00,934.30,966.95
17-Aug-15,966.00,966.00,946.05,950.70
18-Aug-15,956.00,956.00,942.20,944.10
19-Aug-15,944.00,961.00,939.45,954.60
20-Aug-15,959.95,959.95,913.75,916.30
21-Aug-15,910.00,911.90,897.00,907.95
24-Aug-15,880.00,880.00,818.00,829.55
25-Aug-15,840.85,860.65,823.20,848.15
26-Aug-15,847.80,874.80,840.00,853.40
27-Aug-15,866.80,881.25,857.05,869.15
28-Aug-15,875.00,883.00,866.10,872.40
31-Aug-15,872.85,872.85,853.80,855.90
01-Sep-15,853.90,853.90,835.10,839.85
02-Sep-15,850.00,857.10,842.60,849.55
03-Sep-15,854.05,860.75,844.40,853.85
04-Sep-15,849.70,849.70,825.10,835.90
07-Sep-15,838.25,844.00,827.70,833.20
08-Sep-15,836.00,852.95,825.10,848.60
09-Sep-15,861.00,878.70,850.50,874.05
10-Sep-15,861.00,870.50,855.50,867.00
11-Sep-15,867.10,867.15,867.10,867.15
11-Sep-15,872.00,876.10,856.20,860.95
14-Sep-15,861.75,865.70,851.90,863.85
15-Sep-15,862.00,870.00,855.60,868.15
16-Sep-15,872.10,877.35,865.20,872.55
18-Sep-15,878.45,899.50,877.15,895.40
21-Sep-15,880.00,888.20,876.05,878.10
22-Sep-15,880.00,884.90,844.50,847.90
23-Sep-15,843.00,856.80,840.00,850.35
24-Sep-15,848.00,848.00,834.75,837.35
28-Sep-15,839.80,840.90,828.70,834.25
29-Sep-15,830.00,850.25,826.10,840.75
30-Sep-15,851.00,864.80,838.50,862.30
01-Oct-15,873.95,873.95,858.60,864.70
05-Oct-15,862.80,890.00,861.85,888.00
06-Oct-15,895.65,900.50,885.75,898.05
07-Oct-15,894.70,918.05,891.00,913.80
08-Oct-15,914.90,914.90,886.25,889.10
09-Oct-15,894.05,905.45,881.50,887.35
12-Oct-15,888.00,901.60,888.00,891.75
13-Oct-15,885.05,896.30,882.90,893.60
14-Oct-15,895.80,905.00,893.95,902.95
15-Oct-15,907.70,911.00,900.10,903.70
16-Oct-15,904.50,914.80,903.70,912.15
19-Oct-15,941.00,965.50,941.00,963.50
20-Oct-15,965.00,966.70,953.00,956.70
21-Oct-15,955.50,974.80,953.00,955.00
23-Oct-15,963.95,973.05,941.15,955.65
26-Oct-15,961.90,963.00,941.30,942.85
27-Oct-15,938.80,948.25,937.40,939.55
28-Oct-15,936.90,944.90,929.90,936.95
29-Oct-15,936.00,945.00,934.95,941.00
30-Oct-15,942.10,955.90,940.10,947.70
02-Nov-15,949.00,961.50,945.20,959.80
03-Nov-15,963.25,970.45,961.25,967.20
04-Nov-15,968.00,975.00,946.20,951.30
05-Nov-15,949.00,951.00,933.00,936.60
06-Nov-15,939.45,954.75,937.90,952.40
09-Nov-15,933.50,965.00,923.45,961.25
10-Nov-15,957.00,959.50,916.30,922.75
11-Nov-15,927.10,932.85,927.10,928.45
13-Nov-15,915.05,938.55,914.50,933.05
16-Nov-15,926.00,942.00,924.75,934.30
17-Nov-15,938.05,938.90,926.20,927.75
18-Nov-15,927.60,931.30,909.95,912.00
19-Nov-15,918.90,938.70,917.25,934.75
20-Nov-15,934.00,952.80,925.55,946.85
23-Nov-15,950.00,957.90,946.20,953.75
24-Nov-15,953.00,971.60,951.05,967.70
26-Nov-15,971.00,991.95,968.25,988.65
27-Nov-15,989.00,992.50,974.10,979.05
30-Nov-15,978.50,984.40,962.30,965.85
01-Dec-15,964.00,978.80,961.25,965.90
02-Dec-15,966.25,979.70,964.50,977.95
03-Dec-15,974.90,988.95,974.10,977.20
04-Dec-15,972.30,976.20,961.40,965.45
07-Dec-15,965.45,973.00,949.75,952.05
08-Dec-15,948.90,953.60,936.10,940.90
09-Dec-15,936.20,943.45,912.85,915.90
10-Dec-15,922.50,953.80,920.00,950.35
11-Dec-15,951.75,959.00,942.90,952.95
14-Dec-15,947.60,963.50,946.00,955.10
15-Dec-15,957.00,977.95,953.65,975.90
16-Dec-15,975.90,987.55,973.50,978.65
17-Dec-15,980.05,1015.00,978.00,1009.70
18-Dec-15,1003.80,1009.00,990.00,991.90
21-Dec-15,987.90,999.00,984.35,992.10
22-Dec-15,992.80,1002.60,984.00,987.30
23-Dec-15,991.80,1006.90,990.00,1003.80
24-Dec-15,1003.90,1007.20,996.30,1000.55
28-Dec-15,1000.60,1013.75,1000.00,1010.40
29-Dec-15,1010.40,1018.70,1007.15,1015.40
30-Dec-15,1015.00,1016.00,1002.00,1004.50
31-Dec-15,1003.40,1019.70,999.10,1014.60
01-Jan-16,1009.80,1018.90,1008.20,1015.35
04-Jan-16,1005.00,1013.80,986.70,995.30
05-Jan-16,1000.30,1010.00,997.00,1005.15
06-Jan-16,1007.60,1038.40,1000.40,1032.20
07-Jan-16,1021.05,1028.00,1008.05,1013.25
08-Jan-16,1020.00,1032.90,1016.70,1025.75
11-Jan-16,1015.95,1060.80,1011.00,1051.60
12-Jan-16,1055.00,1065.40,1041.10,1045.45
13-Jan-16,1053.10,1089.75,1047.20,1076.85
14-Jan-16,1063.85,1081.00,1053.05,1061.65
15-Jan-16,1069.75,1089.50,1065.60,1073.30
18-Jan-16,1075.00,1083.95,1008.10,1016.85
19-Jan-16,1029.00,1049.80,1014.10,1043.60
20-Jan-16,1034.90,1034.90,990.00,1004.55
21-Jan-16,1017.55,1025.75,976.70,984.20
22-Jan-16,994.05,1011.00,994.05,1004.15
25-Jan-16,1010.00,1018.75,1000.00,1003.95
27-Jan-16,1008.10,1010.00,996.95,999.35
28-Jan-16,1001.00,1021.80,997.10,1016.90
29-Jan-16,1018.95,1040.00,1018.00,1035.40
01-Feb-16,1039.95,1041.80,1025.55,1030.30
02-Feb-16,1030.30,1032.80,990.50,1001.15
03-Feb-16,988.00,994.00,975.00,981.40
04-Feb-16,988.00,1001.00,965.70,973.05
05-Feb-16,979.10,982.00,961.40,970.90
08-Feb-16,971.10,984.80,957.95,961.05
09-Feb-16,952.90,968.80,950.00,957.50
10-Feb-16,951.70,973.00,948.65,962.65
11-Feb-16,962.85,965.95,915.50,924.55
12-Feb-16,933.90,933.90,888.10,906.55
15-Feb-16,918.00,951.35,918.00,946.75
16-Feb-16,951.10,958.00,927.00,930.55
17-Feb-16,935.10,957.45,916.40,952.60
18-Feb-16,962.95,968.70,936.00,940.10
19-Feb-16,940.00,952.75,937.35,944.35
22-Feb-16,944.10,968.30,944.10,962.30
